-1.989365074430296865e+00,-2.106386585024294433e+00,-1.561120471568888446e+00
-2.477896468105583061e+00,-1.333714203877638393e+00,-1.809547025276905918e+00
-2.550601982206697649e+00,-1.309110318913972115e+00,-2.936410552865083901e+00
-1.823430376113064133e+00,-2.957711966996387609e+00,-2.302383804310456306e+00
-1.114687473974490084e+00,-1.312798380176786184e+00,-2.973888872033237263e+00
-1.002344518077304736e+00,-1.060755735260066501e+00,-1.466819516769561904e+00
-2.841518301895065157e+00,-2.280004737154124772e+00,-2.209244045949223967e+00
-1.891393293306970813e+00,-2.467815158455935798e+00,-1.257461573810965350e+00
-2.100754379338126920e+00,-1.297094971449323841e+00,-2.295450491822613071e+00
-1.586067999314260790e+00,-2.878757362760290484e+00,-2.202944606911339420e+00
-2.046425940808361155e+00,-2.729581771765063003e+00,-2.162119620216426785e+00
-1.146680445168401397e+00,-2.393799030873898559e+00,-2.018244472382986654e+00
-2.304609404095078418e+00,-2.610046963591097668e+00,-2.665189149686850723e+00
-2.205265659801160183e+00,-2.425825688149980230e+00,-2.080149947578127545e+00
-1.907581634139102755e+00,-2.853231354080472570e+00,-2.911672965930243606e+00
-1.019846262074158405e+00,-2.465191933686120329e+00,-1.555102170637391978e+00
-1.580176875635235900e+00,-1.645030131892811998e+00,-2.854153708001927914e+00
-1.244314163192398182e+00,-1.365834275329127045e+00,-1.519244613481338879e+00
-2.032996667724274786e+00,-1.020350313214212434e+00,-1.875042818550302526e+00
-2.189034499054328009e+00,-2.429338019564671658e+00,-1.374456883149124398e+00
-1.180771878646663886e+00,-2.166602691273447956e+00,-2.101560969778105914e+00
-2.491095455143459425e+00,-1.511106322973499561e+00,-1.176441343244901683e+00
-1.828386735171135369e+00,-1.293543806723368883e+00,-1.245283961354682889e+00
-2.299538193710445988e+00,-1.257062577359875588e+00,-1.890742926467969598e+00
-2.085110403186889450e+00,-2.431388118232035822e+00,-1.520003238652728905e+00
-2.203051998543550827e+00,-2.582414080054168615e+00,-2.570293312850165712e+00
-1.109046745957665614e+00,-2.326765201055877696e+00,-2.116698993246170168e+00
-1.941795204465112556e+00,-2.365517499108035882e+00,-1.024177085444618607e+00
-2.086572074872176330e+00,-2.164482434365044838e+00,-2.893051629866159047e+00
-2.543569560327319401e+00,-2.499016901657143741e+00,-2.294460158787504866e+00
-2.320865100873791498e+00,-1.095326822184829130e+00,-2.210753677682419038e+00
-1.174645730872511340e+00,-2.440979512888830527e+00,-2.263847762169179489e+00
-2.996736274764296049e+00,-2.318048483565088524e+00,-2.582270335277039308e+00
-1.724482816778190486e+00,-1.468230756524030456e+00,-2.152675696454656951e+00
-1.731776498260700237e+00,-1.069681022494572531e+00,-2.419372929207646461e+00
-1.427787743314805846e+00,-1.644006713236334294e+00,-1.779022892843808101e+00
-2.939117409062214747e+00,-1.034401862922094129e+00,-2.689971491226842204e+00
-1.553635697885916933e+00,-2.033737686824512281e+00,-1.855456408348509889e+00
-1.879565578085083732e+00,-2.931782362098767969e+00,-1.800110366114976657e+00
-1.785954413434360788e+00,-2.532945642717514545e+00,-1.041063972115550351e+00
-1.320586806276685898e+00,-1.759329207434509046e+00,-1.493265610455110304e+00
-1.828085135210147705e+00,-2.570731267411177967e+00,-2.374492972708224681e+00
-2.823446857438136171e+00,-2.351904187106979904e+00,-2.233502796470185459e+00
-2.128757902473576102e+00,-1.455738738718888925e+00,-1.278928419491368373e+00
-1.826343331832164463e+00,-1.909332910289555763e+00,-1.048699473657164649e+00
-2.658570786014522014e+00,-2.669793208236248994e+00,-1.350807596979517466e+00
-1.113527174817472654e+00,-1.353273126542023919e+00,-2.164106075603639212e+00
-2.462450043794276233e+00,-2.310758731647787556e+00,-2.014973353544743162e+00
-2.179287035418421503e+00,-2.640390365295560038e+00,-1.067321327556231436e+00
-1.751690407853565112e+00,-2.837180839869238191e+00,-2.532542516970599955e+00
-2.848712357379244775e+00,-2.477823332671879264e+00,-2.367327628394014560e+00
-1.333164533823412157e+00,-2.778773771582363050e+00,-1.145844813565475073e+00
-2.947734016831312864e+00,-1.761334231889152280e+00,-2.611913756144632615e+00
-2.865876676310842974e+00,-2.525999796465563385e+00,-2.188500598403448016e+00
-2.281555541087113781e+00,-2.330791757378948059e+00,-2.451413609104142743e+00
-2.815060853843386557e+00,-1.732200609479614073e+00,-2.698132577889739370e+00
-2.219382416401818325e+00,-2.441973372504845585e+00,-2.349017303028694492e+00
-1.265669573323877195e+00,-1.495623005711649967e+00,-1.976933730465295191e+00
-2.013988721422711237e+00,-2.804266743205165113e+00,-1.721983324858779474e+00
-1.957349651240937183e+00,-1.295101075619425668e+00,-2.250379545117406455e+00
-2.443901025336220556e+00,-1.769965844304270952e+00,-1.011735721595427462e+00
-1.645227514428054372e+00,-1.991994480580890459e+00,-2.602508545411102325e+00
-2.475584811301682286e+00,-2.601193713250792072e+00,-2.050376772537659598e+00
-1.741237799483145388e+00,-1.272689244820621735e+00,-1.589523425414426372e+00
-2.196770485846744947e+00,-1.286679285133272232e+00,-2.301127239749587439e+00
-2.072323525013382906e+00,-2.548351507288207252e+00,-2.579149127378379980e+00
-2.418168660706534467e+00,-2.080872342373163875e+00,-2.064432837783178876e+00
-2.438568793071479668e+00,-2.122723326406825706e+00,-1.208294080373004453e+00
-2.260803081606827192e+00,-2.053535748933272398e+00,-1.504282199948184351e+00
-2.737019640228188333e+00,-2.338788613285502027e+00,-2.833764860024782894e+00
-1.019883545345046993e+00,-2.507546083408950466e+00,-2.465014977931180074e+00
-1.677418381460487273e+00,-1.959878280083538815e+00,-2.180802884711636302e+00
-2.550690521719785053e+00,-2.106722851998089840e+00,-1.578122527853552448e+00
-2.361133136941105271e+00,-2.427194242927568801e+00,-1.477706417803888339e+00
-2.335801733757065790e+00,-1.970696844685479121e+00,-1.966571087077719548e+00
-2.784236525990872568e+00,-1.632057197806679127e+00,-2.733852887751837990e+00
-2.948151627244590234e+00,-2.876725172985559631e+00,-2.521216172696022717e+00
-1.791647632950111202e+00,-2.963099982524398435e+00,-1.138793831144773838e+00
-1.007419158754978117e+00,-2.270358858003744373e+00,-2.119111035265191845e+00
-2.257531680255268736e+00,-1.397158890524788033e+00,-1.993922370929113397e+00
-2.415808127772351543e+00,-1.676819904946691420e+00,-1.291497835555102558e+00
-1.283215460999396873e+00,-2.166630178028914777e+00,-1.477273622217258442e+00
-1.969735824073706842e+00,-2.403299421153436644e+00,-2.086002424540390088e+00
-2.065481550656671494e+00,-2.974752829335147730e+00,-2.263139875757556041e+00
-2.201535705509978236e+00,-1.858315283466571710e+00,-1.494227475804837058e+00
-2.456437308320015056e+00,-1.565444528308376881e+00,-1.791510925216023731e+00
-1.123229632523452537e+00,-2.925758964420305919e+00,-1.958610549307759463e+00
-2.149385752801936889e+00,-2.042286977843137841e+00,-2.549160658791687517e+00
-2.303707482704799858e+00,-2.665967649190337241e+00,-2.592371738525602431e+00
-2.771681522180756474e+00,-2.697820353617183642e+00,-2.905915512067808848e+00
-2.414445791846318023e+00,-2.776644803461960187e+00,-1.861453362188520533e+00
-1.407114070405098616e+00,-1.334059579683772423e+00,-2.951839471380997892e+00
-2.188726375231979659e+00,-2.079227710336709833e+00,-2.586294056275558528e+00
-1.368524551371318010e+00,-1.535525543307443508e+00,-2.973727792019266403e+00
-1.086608445159984671e+00,-2.552240662516480185e+00,-1.249608755112436631e+00
-2.062682567202943851e+00,-1.649512579040414373e+00,-2.641791106102668429e+00
-1.876809622306151892e+00,-1.293710142727937829e+00,-1.578618909914440316e+00
-1.826905381450806054e+00,-1.524911745476923430e+00,-1.766806255360129585e+00
-2.751614781800825860e+00,-2.586837069503755693e+00,-2.851424849039514875e+00
-1.807099016843122685e+00,-1.225504060051304744e+00,-1.852441486250607561e+00
-2.567655298078349801e+00,-1.895878126602005942e+00,-2.455261470244191280e+00
-1.281563355124465176e+00,-2.870166732775824237e+00,-2.147838093298110707e+00
-2.364208265318440638e+00,-2.808744126705382094e+00,-1.455160051267379906e+00
-2.630343099148290342e+00,-1.702315797629559535e+00,-2.319130346469224335e+00
-2.903061996798864897e+00,-2.219337952976268458e+00,-1.016794984087423082e+00
-1.605856627700511075e+00,-2.850332514002405837e+00,-2.463645385328723236e+00
-2.690280316390071480e+00,-2.643018675391815009e+00,-2.316433644492592592e+00
-1.727515721197835807e+00,-1.053784700234641880e+00,-2.973207000403113920e+00
-1.844419305934150044e+00,-2.183389804769935605e+00,-2.229095894211821083e+00
-1.697204399487345805e+00,-2.406955581662803212e+00,-2.472449490022428087e+00
-2.316614133644867568e+00,-1.546206179632546807e+00,-2.300786922533886170e+00
-1.357696168504544110e+00,-1.293747290556268137e+00,-2.977596952973724065e+00
-1.198498323652696262e+00,-1.589527897264283451e+00,-1.242895328987005055e+00
-1.481749000746371836e+00,-1.743677767385671817e+00,-1.274823758353624603e+00
-2.928546344490994269e+00,-1.837687851519882232e+00,-2.201794908425256381e+00
-1.371449882465485270e+00,-1.825408644585940765e+00,-2.176673341878360368e+00
-2.203000167212536553e+00,-2.691904589582178708e+00,-2.814905814200605150e+00
-1.259929680617875691e+00,-1.350320088647742889e+00,-1.595279357520337227e+00
-2.828299081011319771e+00,-1.722219323488620057e+00,-1.889193785130314218e+00
-2.860342306584622740e+00,-1.734531794364109203e+00,-2.201816546249821371e+00
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
1.258887268609722998e+00,1.458890271745068024e+00,1.910443811518101720e+00
2.086842414933684164e+00,2.328030197557789727e+00,1.396409148316853699e+00
1.173014433638917664e+00,2.150927949975336873e+00,1.406427642114874699e+00
1.357155022189190374e+00,2.235364533443847002e+00,1.885939623015604250e+00
1.279795954549386217e+00,2.429039515560939222e+00,1.880910483538637212e+00
1.662203897490919013e+00,2.185113301500779315e+00,1.176242927602136668e+00
1.554977371994812119e+00,1.684116377840224832e+00,1.677247183431094690e+00
2.159407246173929984e+00,1.840683431147862814e+00,1.689663730257973340e+00
2.514119770445606861e+00,2.726218734041364833e+00,2.158877896647280359e+00
2.805344812480884631e+00,2.037425912936543959e+00,2.818347000417134041e+00
1.509843601823890769e+00,2.749941808328963955e+00,1.709000309800833506e+00
2.349552337410603542e+00,2.314389496867002016e+00,2.196205756914851204e+00
1.148822892475743762e+00,1.124674560912585219e+00,1.129633783526600599e+00
2.964401110373190207e+00,2.823188918096151578e+00,1.864385803456454882e+00
1.536850554402719116e+00,2.834944300810849249e+00,2.909444918560423865e+00
1.428998729157151759e+00,2.898271079316352861e+00,1.883051152697084563e+00
2.204056943555023462e+00,2.731883466840874242e+00,1.906084041423965036e+00
1.917361040402471239e+00,1.168174482940994130e+00,1.214234467396794637e+00
2.345100252684588771e+00,1.208354260829724858e+00,2.473666532156749476e+00
2.492208501845476931e+00,2.416749308927904849e+00,2.885559328337302887e+00
1.973655029399445482e+00,1.795740513962567286e+00,1.393995123321983387e+00
1.025655015421685912e+00,1.672774852465783502e+00,2.794980523124118488e+00
2.367820136068556458e+00,2.604239709075181430e+00,1.548306658584958972e+00
2.854558180714505067e+00,2.072190265716830737e+00,1.936912270453120533e+00
1.733623373791951305e+00,2.703618289110558681e+00,2.857630813988682572e+00
2.514432443176358056e+00,1.906663294576195211e+00,2.074421341982412237e+00
1.856958969855403430e+00,2.481093051179410480e+00,1.174497439473114468e+00
1.884104945670164843e+00,2.031045862573161553e+00,2.541733490364881831e+00
2.427804743206608329e+00,2.223230723308342149e+00,2.050380835181641714e+00
1.251640328216661713e+00,1.274730958862189345e+00,1.335378459602224677e+00
1.197019528796215315e+00,2.175165357520036480e+00,2.483318690543841356e+00
1.139640068047460320e+00,1.121637829861500402e+00,1.994236212634512118e+00
1.793091865977582966e+00,1.579353650784444563e+00,1.595511352509715985e+00
2.065697668486068395e+00,2.097764995949932043e+00,2.929780975681262056e+00
1.047879803883482008e+00,1.520770105656453319e+00,1.068832300117481982e+00
1.586893716106580809e+00,1.092319237673589738e+00,2.950489651415800108e+00
2.693681880733389544e+00,1.293483412046973147e+00,1.045874114704917535e+00
1.360985340698451562e+00,1.809588457585117105e+00,2.013422575025937800e+00
1.444194954920961171e+00,1.984098590390638961e+00,2.121331253996694866e+00
2.555103763556312302e+00,1.431133441199646139e+00,2.962752497141543984e+00
2.945284334759135980e+00,1.732421862189006179e+00,2.598308630356868321e+00
2.239897487129839160e+00,2.724174656271706851e+00,2.100474775851778553e+00
2.765640058698734194e+00,1.982981520672767228e+00,2.023221691020156143e+00
1.284147216765286315e+00,1.020787557080595098e+00,2.878886747438820226e+00
1.006853875417649924e+00,1.514865979430285448e+00,1.988426465248080532e+00
1.234690490323978596e+00,1.427377484672688324e+00,1.632084902388532210e+00
2.766471034541560403e+00,1.949299608265841810e+00,2.951048859011160097e+00
1.109785428951293396e+00,1.283026050581245636e+00,2.763737692094221821e+00
1.291383909914113337e+00,1.430589929414559869e+00,2.636629589004282792e+00
2.599624056141079720e+00,2.320024558689019578e+00,2.236906866432256002e+00
2.329491441608375624e+00,2.300812020502911004e+00,1.727972792147646430e+00
1.563507320754430996e+00,2.109312738329975012e+00,2.352156426300879399e+00
1.358477343380614322e+00,2.915050259306747105e+00,2.742586955673003146e+00
2.892686483294510502e+00,2.393682479631041637e+00,1.564562474319874275e+00
2.233010148051570720e+00,1.059222880605729999e+00,2.649681612608278058e+00
1.315984623120197483e+00,2.744165878807958592e+00,1.564372061578162221e+00
1.872999723607332578e+00,1.500473353378954933e+00,1.271838813953360070e+00
2.189692330378666618e+00,1.034881741106205899e+00,2.305361097163272088e+00
2.656959688291484767e+00,2.863462009481079207e+00,2.011830561918712679e+00
1.079004320913459880e+00,2.748176419257975844e+00,1.070594182690381535e+00
2.506045424459214743e+00,1.796542330204387472e+00,1.823177925616863204e+00
1.892906215151227478e+00,2.731775303815628497e+00,1.238624385490579405e+00
1.132314903037590303e+00,2.935658282520990703e+00,1.594044097170172369e+00
2.483246290756985886e+00,1.153938655947287728e+00,1.458668843850575714e+00
2.899073772266829607e+00,2.178285321397540386e+00,2.977751961905049427e+00
2.444732011720574416e+00,2.174312900864201481e+00,1.281133937529872036e+00
1.989765286437624736e+00,1.696043420565013227e+00,2.471353633171727182e+00
1.795962939379920131e+00,1.466034136087617901e+00,1.215744650099172430e+00
1.552408501087189752e+00,2.621694250784434743e+00,1.760651335890549118e+00
1.443472639380366740e+00,1.318302238596723353e+00,1.919679500749285062e+00
1.881439273258911360e+00,1.028980436089012906e+00,1.242535528470600337e+00
1.958635970188705056e+00,2.166117108639946665e+00,2.174082817203001561e+00
1.746833337543879816e+00,2.670556425342136109e+00,2.823204884397586767e+00
1.913592840658528305e+00,1.940350907482488951e+00,2.917238458726536976e+00
1.372860436200509682e+00,1.559268485263877624e+00,2.217409056675622825e+00
2.336815535156195445e+00,1.172922088244003236e+00,2.681336281412013633e+00
1.918901220604569025e+00,2.991192192463699939e+00,1.417972436498194932e+00
1.053601144367939835e+00,2.510991695051157269e+00,2.264016473251979633e+00
1.659756533708691473e+00,1.538534087632507319e+00,2.656481570783438162e+00
1.408010811667381734e+00,1.181156057503561341e+00,1.957769263486663247e+00
2.571380166468212547e+00,2.422997725840890126e+00,1.360254916478361498e+00
2.506431701269110857e+00,2.935276511744981498e+00,1.570247284380369646e+00
1.238099457206254472e+00,1.440922914988409742e+00,1.323069295941263546e+00
1.617475643283918352e+00,2.185736176875564318e+00,1.202927733712296776e+00
1.075676472402847805e+00,2.891378323016192908e+00,2.067422479647556877e+00
1.806755034232130575e+00,1.887605604080181854e+00,1.189383214665297173e+00
2.195964366813668356e+00,1.277711951227321396e+00,1.835813458681669452e+00
2.881642490074639795e+00,1.924338299204455316e+00,2.765503179396893607e+00
1.193597292614630323e+00,2.087852689121362015e+00,1.787675128459592644e+00
2.115261708363084026e+00,1.477718047884289732e+00,1.138703917716407332e+00
2.410717072902856195e+00,2.219969925761684504e+00,1.162414434100345284e+00
1.153812275470523785e+00,2.798233357917640163e+00,1.212949785395750935e+00
2.605206484312894588e+00,2.869852854901520978e+00,2.594331832709979579e+00
1.517424150259363946e+00,1.122349958849261142e+00,1.095537040250257999e+00
1.910278045014049964e+00,2.926240357100679645e+00,1.925157742810394979e+00
1.621021284967572029e+00,1.757664782559857253e+00,2.127876380707578896e+00
1.219258768590711917e+00,2.618937452960236278e+00,1.563038753061093855e+00
1.729971558534797227e+00,2.895338835988138015e+00,1.384723223671880721e+00
2.438509921519647072e+00,1.933754369546667684e+00,1.212598378483261019e+00
1.384536951816188743e+00,2.628247274967807190e+00,2.752642691462989788e+00
2.363593952999206493e+00,1.220704368559373698e+00,2.542423596779874284e+00
2.603603763292839268e+00,1.107379546310971019e+00,2.278718281166556281e+00
1.223283676960597699e+00,1.114023543552597140e+00,2.500145163623157085e+00
2.780814588692215317e+00,2.049631711260853972e+00,1.522885010977746756e+00
2.839050250287843191e+00,2.430801283526683676e+00,1.571502039575053855e+00
1.654547336746521990e+00,1.464783371012191804e+00,1.430340973565191520e+00
2.342062058813102254e+00,2.477893266344471712e+00,2.407142788104922104e+00
1.235458826773444541e+00,2.236142081022577166e+00,1.129504700478926482e+00
2.153734670055308165e+00,2.650164583158649556e+00,2.935558647264240761e+00
2.249177960225811290e+00,2.140004903269360881e+00,1.722832641511266916e+00
1.754360045711763405e+00,1.947317502169251924e+00,1.767918121194129943e+00
2.073312840040400395e+00,2.480596642900456672e+00,2.802960821047951967e+00
2.925309994595224339e+00,1.612594010014532397e+00,2.207199869036922557e+00
1.318192242256062352e+00,1.423074601727614130e+00,2.132287307780189600e+00
2.604105663133019277e+00,2.456702223911890748e+00,1.450757980722370277e+00
2.974172964388401397e+00,2.020266080061826841e+00,1.974887647947424218e+00
2.259654846097796543e+00,1.677415103801733753e+00,1.892119285521641325e+00
1.100702915154785577e+00,1.459286905378556654e+00,1.354732389110610891e+00
1.878001367264295229e+00,1.996985688422454164e+00,2.222274595595524982e+00
2.708583525991838048e+00,1.315231108557189055e+00,2.632126014813810144e+00
1.995669002575357176e+00,1.003413243138475242e+00,2.520289153774051716e+00
1.561394278342838282e+00,2.455919779532318437e+00,1.716906665510970598e+00
2.449577350585511404e+00,2.361802610019741344e+00,1.141443133692874978e+00
2.101941298099444744e+00,2.305174243628580477e+00,1.087634701088872724e+00
2.584744093566626599e+00,2.901891172254658535e+00,2.090740331221843995e+00
2.141120756065066466e+00,1.169201869639869162e+00,2.183978815951868491e+00
2.469330630029071827e+00,2.743443524734431982e+00,2.893092747284942590e+00
1.438328687201268385e+00,2.930585582654332555e+00,2.362613876486944431e+00
1.195007855382270057e+00,1.542237022128318591e+00,2.239855651025558281e+00
2.118632832972026314e+00,1.888676785277343617e+00,2.153150049614037886e+00
1.921564725465427337e+00,2.126794750469966466e+00,2.619085305843015909e+00
2.463168931340078860e+00,1.979128396214352437e+00,1.058431251311362509e+00
2.314798949707090880e+00,1.087593725334685901e+00,2.269170102214105089e+00
2.047092415467873572e+00,1.216180883650995304e+00,1.544762708989761091e+00
2.127183136118572460e+00,1.548108881347366461e+00,2.231600437708228579e+00
1.682371036791660002e+00,1.208517105744262965e+00,2.722542934413848759e+00
1.878852647192001069e+00,2.804865505387740932e+00,1.817379623507413555e+00
2.619304996101163852e+00,1.114201771934234975e+00,1.924286095454326384e+00
2.235974302428434424e+00,1.507748705458010985e+00,1.316747658722325243e+00
2.540033843199462460e+00,1.318733074324261789e+00,1.319486633001733189e+00
2.400607440149495897e+00,2.911339570672534016e+00,1.847910936590634989e+00
1.437738299982444845e+00,2.571911129993370793e+00,1.462546783286104324e+00
2.953524022997927823e+00,2.205932018908401737e+00,1.840423095340131709e+00
1.861615387245667774e+00,1.168433840051116279e+00,1.765161324444002533e+00
2.263229599379098289e+00,1.111709110955725333e+00,1.821138154237616380e+00
1.138968201592698515e+00,1.751945166924174346e+00,2.895487355917011119e+00
2.043666972716004615e+00,2.766661266391711393e+00,1.735085734473221342e+00
1.601941829788261495e+00,2.103753736679042863e+00,1.316512785593575874e+00
1.647047725814027030e+00,1.039070282337393625e+00,2.368353656725509904e+00
1.685697481073129556e+00,2.552298733948300757e+00,1.092708732042665831e+00
1.425108470464874877e+00,2.242160093106263297e+00,2.381713224496789572e+00
2.406918549706483557e+00,2.602188173438623409e+00,1.142466829041581367e+00
1.851695394123617389e+00,2.577003546415197466e+00,2.017857442028216930e+00
1.846467470309437697e+00,2.836045840421599351e+00,1.438234477130236888e+00
1.548507127666751026e+00,2.192942921763536557e+00,1.840460142978206592e+00
1.248170157908622180e+00,2.794567142041175956e+00,2.686324199799193124e+00
1.037944854075500078e+00,1.330513341234268676e+00,2.703065141463232735e+00
2.389355338279731455e+00,2.356758774213859375e+00,2.878803171986863862e+00
1.032165442408705669e+00,2.526991830766390557e+00,1.720866667876780776e+00
2.032546935231009044e+00,2.527716742008228934e+00,2.108799336387501278e+00
1.582248051810987599e+00,1.249299032725358138e+00,1.630106916718772281e+00
2.161576181951797793e+00,2.497472084850167473e+00,2.410603311658117143e+00
1.954024450381514288e+00,1.019611470650761298e+00,2.139828881032926677e+00
1.185270212651656330e+00,2.849057591985435067e+00,1.529149157321407104e+00
1.869606666573732756e+00,1.757107610254887708e+00,1.638818918271341740e+00
2.421467236024324343e+00,1.690774417023488629e+00,2.589117057002504829e+00
2.460540305759507440e+00,1.880094480312815231e+00,2.224762915614109993e+00
2.358364432039142145e+00,2.098091900832326218e+00,2.396291909996491221e+00
1.136678501503231464e+00,2.948232409135856269e+00,2.980467424376343821e+00
1.760503874371019517e+00,2.835531851418033433e+00,1.796063297408074133e+00
2.905773555907008809e+00,1.153941108940476301e+00,1.843963393455127830e+00
2.166658448909213330e+00,2.504564002109058940e+00,1.039280769889135092e+00
1.429961138404294285e+00,2.589191377942813510e+00,1.894275077842400012e+00
2.659487980235661464e+00,1.023572773877559072e+00,2.837610066792340291e+00
2.233508743009577913e+00,1.845916441213909742e+00,2.290997863647458388e+00
1.577569623230292484e+00,2.614995947966133993e+00,2.376467757134158809e+00
1.907410870294164340e+00,1.497945856106331464e+00,2.209274263009951778e+00
1.903076823504939785e+00,1.856916884249632638e+00,1.112340334533259867e+00
2.053448909259786070e+00,1.013088329843146118e+00,1.379328027646777644e+00
1.945565511816828685e+00,2.473388772625215282e+00,1.218857343143809002e+00
