-345.826, 578.084, 162.673, -353.957, 98.2823, -78.0785, 220.823, -189.107, -62.9897, 549.07, -40.6217, 155.085, 41.5376, -136.018, 185.954, -302.952, -99.8517, 184.135, 351.126, -304.573, -251.619, 113.455, 225.113, -72.0258, 322.962, 357.268, -29.008, -59.1957, -177.279, 190.951,  7
257.049, 287.714, -440.025, -231.373, 384.656, 869.26, 447.238, 17.1211, 426.008, -278.604, -22.4151, 281.242, -93.6586, -110.394, 88.7678, -223.842, 55.1754, 19.27, 82.1683, -27.7937, 84.8463, -163.883, -48.8382, 98.7756, 88.2136, 40.9191, 147.234, -12.4706, -71.5405, -95.5853,  6
-996.784, -353.226, -1.03811, 15.5505, -430.589, 184.934, 361.786, 247.339, -40.6452, 24.5894, 327.052, -258.863, 185.958, 25.4424, -303.87, -198.308, -178.53, -98.7065, -70.1693, 12.3373, 41.6249, 98.4828, -81.3426, 62.3054, -227.104, 55.948, 122.201, 61.1968, 86.2102, -130.095,  1
-173.125, -335.227, -214.844, 653.982, 490.621, -127.659, -64.5042, 158.239, 92.458, 444.261, -319.944, 8.02755, -310.579, -178.686, -26.6835, -164.124, 187.588, 72.2678, 22.2863, -130.333, 8.26133, -10.8383, 338.836, -73.3033, 104.507, -48.5764, -158.879, 391.621, 176.387, 54.4322,  8
-756.7, 350.71, 168.934, 120.039, -561.271, 32.3007, 260.259, 116.233, 32.5539, 143.192, -287.841, -70.8922, 178.127, -85.4852, 91.1535, -160.946, 27.3741, 11.7036, 156.341, -196.852, -114.99, 139.904, -24.2456, -239.729, -175.988, 62.3573, 212.465, 7.41336, 159.821, -5.7647,  7
-682.889, -6.04716, -112.847, 495.982, -56.3139, -48.788, 195.174, 175.21, 53.5462, -304.297, -181.799, 88.8742, 317.671, 106.273, 324.145, -236.773, 57.9075, -41.9163, -62.9989, -30.8405, 359.517, -188.403, 291.1, 107.836, -33.4821, -69.3527, 42.3459, -45.7417, 165.248, 260.928,  9
-498.568, -28.1505, 766.253, -96.6734, -159.134, 168.499, -87.707, -71.1377, -123.286, 482.446, 289.384, 184.104, -28.4272, 173.922, 55.6984, -7.08854, -25.0542, 408.637, 10.9476, 205.627, 90.9362, 77.2677, -88.2232, 2.59799, -89.4014, 211.781, 126.279, 14.0819, -75.0175, 155.17,  3
-271.25, 864.573, 21.7236, 493.159, 149.746, -4.95663, -59.7934, 147.149, -92.5155, -68.8205, -325.188, -358.673, 375.775, -281.088, -19.4818, -305.33, 227.952, 52.7645, -4.09045, 85.2801, 29.8168, 132.6, 9.87022, -0.728754, -228.803, -288.804, -41.5597, 192.435, 108.971, 17.5707,  9
-235.186, -71.5177, 375.874, 218.546, 172.417, -226.054, -138.807, 386.093, -87.5874, 462.322, -234.81, 331.359, -109.066, -65.0062, -24.8443, 180.375, 103.503, 159.5, -285.181, -29.2732, 91.0315, -85.5117, -101.809, -14.3449, -21.0554, -15.3232, -0.876817, -108.603, 205, -181.352,  8
-253.553, -154.692, -623.117, 493.432, -312.126, -50.002, -460.009, 11.4734, 13.8989, -152.29, 14.6516, -383.469, 131.307, -89.9338, 236.62, 610.322, 207.348, 383.371, 459.257, 7.28201, -148.231, 94.6534, -387.935, 34.9754, 194.101, -31.3355, 0.43893, 106.251, 63.706, -294.664,  5
-279.3, -57.463, 716.139, 96.8025, -312.167, 407.075, 55.0711, -23.5953, 212.005, 67.8672, -12.1635, 126.707, -309.302, 60.8908, 198.151, 340.228, -225.818, -22.0704, -169.214, 37.6456, -114.391, 115.513, 243.796, 111.142, -10.9408, 164.643, -76.2068, 47.4485, -127.978, 258.715,  9
261.31, -753.411, 249.289, 1088.01, 140.078, -8.77294, -58.0228, -380.943, 74.2798, 252.402, 42.1913, -12.4501, -57.1009, 292.772, 53.1766, 49.3847, -131.295, 102.835, 179.646, 246.602, 239.251, 63.3458, 112.259, 226.579, -7.69707, 47.6644, -238.415, -36.0911, -81.0732, -15.984,  3
-75.5672, -766.968, 490.397, 41.4061, -372.807, 302.719, -44.2605, -581.437, 162.142, -271.785, -164.391, 82.4606, -5.7989, -91.158, -308.136, 91.9831, -159.984, -56.3201, 81.0185, 65.0534, -282.844, -44.398, 242.718, -12.3514, -174.523, -21.522, 103.176, -85.0252, -109.767, -154.652,  3
1645.83, -80.7062, 192.676, 733.348, -819.74, -495.071, -153.435, 438.019, -257.941, 163.762, 104.46, 222.978, 95.6982, 30.1338, -100.447, -273.086, -547.573, -133.399, 216.292, 30.8439, -88.3371, 30.9398, -243.425, -124.521, -79.3388, -120.112, 30.477, -286.275, 15.0963, 70.0462,  0
241.035, 1025.4, 454.259, 376.021, -536.039, -40.7924, 437.765, -479.786, 21.6361, 300.233, 88.0048, 165.951, -280.199, -146.953, -452.573, -51.0859, 188.614, 276.057, -138.459, -192.173, -21.2354, 27.0602, -408.217, -309.091, 52.3495, 40.2325, 211.32, 61.022, 162.043, -50.1974,  7
-751.259, -153.263, -161.634, -40.9275, -200.63, 154.523, -201.358, -24.2801, -484.444, -496.811, 10.5649, 112.142, -36.8317, 224.064, 133.142, 75.289, -30.3725, 99.4905, -2.92397, 40.4985, 28.5901, -210.565, 56.9116, -263.733, 206.427, 178.383, -126.776, -260.909, -114.825, 69.2322,  4
-191.554, 818.372, 197.096, 250.038, -52.5945, -188.18, 69.5771, -24.6793, 300.916, -295.93, 344.763, -522.144, -344.092, 60.7997, 112.067, -283.912, 388.275, 37.3512, -335.365, -150.822, 18.3759, 120.246, 2.47554, 108.63, -92.0096, 105.924, 252.746, 14.3944, -81.2188, -81.0371,  9
-172.633, 161.636, -374.253, 838.246, 477.855, -574.524, -113.176, 388.477, 127.449, 24.825, -116.962, 120.998, -415.503, -190.15, 179.638, -133.503, -47.2857, 106.626, 31.5212, -67.602, -85.4511, -440.97, -31.8786, -249.156, -260.081, -54.2185, 22.2887, 61.2111, 65.6866, -133.79,  8
1309.44, 17.1947, 298.332, 197.323, -697.123, -579.315, 329.163, 701.684, -427.674, 50.8915, -90.1668, 194.993, 203.279, -704.626, 242.038, 222.221, -1.88204, -81.4096, -592.114, 63.9205, -7.34329, 173.772, 128.803, -66.5367, 229.864, 12.5513, -283.203, 284.204, 28.7045, 51.2915,  0
-554.195, 588.449, -295.626, 389.241, 83.5798, -108.155, -50.0372, 38.352, -90.8535, -491.673, -207.127, -13.3595, 392.137, -140.845, 215.667, 6.00449, 262.289, -28.3881, 181.048, 284.614, 6.43577, 11.0087, 45.4065, 29.8577, -46.3531, -55.3444, 47.9544, -130.628, 126.164, 55.5364,  9
257.902, 630.575, 759.492, -115.077, 673.129, -186.336, -644.352, -377.646, -661.643, 272.277, -77.4533, -407.497, 260.619, 199.606, -174.453, 242.318, 209.56, -420.033, -105.43, -7.75317, 150.072, -291.43, -123.441, 200.344, 28.5188, 42.5566, 18.4689, -203.374, 199.38, -15.6736,  4
-773.116, -749.414, -222.327, -83.4337, -32.5935, -553.875, -460.783, 47.7221, -375.638, 71.7251, -434.35, 171.73, -103.43, 173.406, -271.15, 81.2915, 142.59, 121.977, -5.1054, -200.503, -12.6151, -12.8857, -56.8879, -195.847, 158.509, -2.94227, -175.986, 145.373, -19.4975, 166.944,  1
429.874, 446.333, -88.733, -1024.18, -565.591, -701.275, -296.846, 31.6884, -183.461, 88.2511, 790.411, -134.414, -160.208, -194.487, -168.878, -92.7244, 15.0005, 212.634, 353.258, -328.198, 421.593, -150.873, 309.09, -261.001, 333.173, 103.994, -35.0095, -42.1149, -1.9362, 214.162,  4
-612.368, -51.1715, -294.118, -69.9614, 174.744, -62.158, -715.53, 15.9771, -354.504, -278.657, -173.853, 114.862, -148.156, -70.3657, 160.207, 183.26, 15.9803, 129.886, 182.993, 67.0892, 210.889, -150.925, 7.97916, -141.606, 321.966, 154.494, -266.188, 82.8156, -104.576, -105.405,  4
288.78, -380.114, -239.645, 57.5985, 601.386, 940.67, -235.838, 136.964, -132.816, 122.49, 140.916, 510.898, -58.8278, -43.4234, -332.972, -12.4029, 463.524, -325.111, 260.279, -127.971, 94.9908, -161.673, 11.648, -137.533, -7.60629, 128.199, 84.9717, 14.2858, -219.404, -70.9897,  6
1194.92, -256.223, -165.061, 767.936, -300.216, 42.5998, -140.348, 158.293, -732.117, 89.0546, -253.017, 9.12003, 41.8168, -269.543, -206.991, -670.236, -740.155, 268.133, 282.626, 209.314, 133.284, -232.655, 59.4831, 236.124, 5.75303, -236.044, 117.212, -411.254, -101.757, 180.379,  0
576.236, 529.055, -246.372, -497.791, -241.292, 312.16, -235.018, 128.684, 331.742, 284.196, 84.5994, 230.078, -371.86, 21.9105, 34.5341, 259.242, -712.383, 249.602, -391.247, 88.8634, -118.478, -170.48, 74.7553, -85.5259, -26.6535, 88.9276, 109.205, 355.277, -69.7715, 366.929,  4
-589.09, -399.994, -370.005, -216.548, -394.837, -85.2807, -404.654, -74.9999, -302.045, -222.645, -14.9834, -163.089, -477.313, -145.276, 274.816, 185.61, -88.6781, 201.331, -362.94, 248.841, 210.717, 135.625, -117.349, 19.5636, 164.782, 89.2707, 318.627, -59.3621, -196.632, -359.164,  5
256.916, -234.168, -555.432, -227.355, 188.969, 1061.42, -11.7348, -241.131, -249.798, -236.194, 24.8903, 211.817, 14.1584, -63.2082, -73.0678, -460.792, 493.589, 69.8871, -397.846, -208.93, -19.3222, -177.839, -85.6516, 219.076, 4.1696, 202.355, 76.3068, -51.8289, 115.687, -37.0567,  6
-941.921, -533.382, -165.006, -160.727, -264.566, -204.406, -3.27402, 119.169, -378.36, -139.875, 78.4902, 127.973, -137.278, 227.612, -304.188, 105.408, -113.239, 40.3083, 30.439, 241.159, 77.3747, 59.7047, -25.8152, -13.7853, -96.6113, 23.0382, -207.196, -43.0952, -31.5606, 89.4878,  1
194.796, -525.747, 456.089, -377.024, -818.49, -598.578, -90.3354, -76.2669, 263.093, 68.1892, 257.696, -41.5651, 202.203, -475.01, 142.126, 364.259, 344.026, -103.883, -219.181, -22.8063, 154.213, -82.2043, 224.13, -240.054, 214.029, -5.68469, 199.733, 191.574, -62.6169, 126.482,  0
1229.92, -159.095, 234.34, 599.788, 360.517, 393.389, 122.606, -213.887, -276.929, -142.581, -113.204, 746.049, 63.6449, -571.333, -389.19, -54.2375, -150.138, 89.7622, -205.235, 116.93, 49.1819, 241.261, -93.0465, 43.8259, -9.42155, 162.096, 8.75698, -111.869, -171.706, -79.664,  0
-221.838, -521.069, 136.966, -250.941, -144.73, 479.208, 751.378, 248.938, 347.506, 151.703, 130.05, -34.468, -293.961, 406.127, -165.618, -11.4847, 10.6224, 38.4891, 197.707, 448.811, 187.755, 190.426, -243.092, 268.37, -120.034, 52.9837, -268.992, 5.54756, -108.563, -83.8734,  1
-409.773, 404.548, -435.217, 175.322, -454.202, -274.778, 105.069, -287.146, -200.081, -648.584, -124.743, 301.531, -291.655, -112.863, 84.2379, 368.421, -321, -263.684, -144.953, 262.206, -75.911, -46.1841, 84.8061, 69.5379, 66.9629, -10.3458, -209.388, -214.747, -49.9532, -117.559,  7
-927.335, -298.406, -62.3554, -228.28, -549.054, 197.399, 258.722, 240.023, 155.334, -139.07, 277.377, -119.265, -0.454415, 79.3342, -115.4, -126.007, -114.352, -90.9661, 1.14934, 219.768, 109.712, 169.631, -76.2775, 125.682, -112.818, 74.8187, -137.34, 110.946, 39.3376, -36.6223,  1
-83.15, -142.682, -709.97, -452.148, 337.618, 604.775, 192.044, -22.3563, -92.116, -140.624, 8.48065, 201.995, -246.636, -89.6112, -225.928, -400.877, 234.256, -0.0332195, -153.856, 32.4104, -15.3407, -357.074, -104.047, 248.159, 71.3345, 177.184, 250.997, 37.2912, 181.158, -166.618,  6
-65.5915, -361.954, 876.195, 478.834, 116.69, 494.484, 222.816, -339.843, 7.14227, 25.8263, 316.025, 125.922, -80.4038, 174.933, 149.27, 213.468, -213.921, 266.274, -58.4475, 39.7732, -153.398, -144.237, 469.721, 131.678, -139.736, 333.806, -54.9295, 20.0593, -241.76, 7.36344,  3
840.171, -418.411, -134.089, 784.508, -297.093, 161.879, -261.871, -454.29, -351.896, -106.665, -38.7654, 371.819, 271.439, -558.487, -372.16, -350.166, -336.251, 69.8893, 129.88, 109.664, 25.4, -122.831, -186.996, 282.601, -81.4331, 296.449, -109.319, -352.798, -42.2192, -147.308,  0
-346.013, -919.577, 665.816, -283.464, 244.114, -220.762, 211.464, -24.4583, -228.473, 47.5671, -23.7342, -18.6016, 33.7498, -388.608, -227.503, 200.324, 256.028, 172.953, -68.4307, 38.152, -85.3064, 44.7375, -94.4494, -6.6821, 216.15, -271.822, 190.339, 450.044, -95.6574, 264.836,  2
-868.53, -729.229, -200.82, -24.1847, -126.202, -403.798, -258.477, 89.2117, -550.053, 114.836, -194.445, 313.979, -51.8233, 191.54, -332.159, 76.7038, 29.4531, 186.076, -71.3958, -151.635, -95.1625, -81.452, -14.4635, -115.355, 24.5559, -173.26, -204.222, -98.7497, -17.2962, 155.185,  1
-898.619, -495.375, -356.858, -65.9476, 219.777, -605.891, 126.333, -51.1827, -247.623, -113.638, -380.589, 88.913, 292.883, 336.819, -115.831, 78.0216, -87.5985, -243.509, -74.2871, -37.786, -54.1306, -157.576, 28.0413, -105.3, 187.863, 103.886, 39.6058, -123.101, -19.3725, 6.94707,  1
-451.608, 258.281, -478.07, 263.639, -233.899, -513.467, 42.5778, -139.497, -393.07, -544.472, -347.385, 307.658, -353.541, -72.9752, 146.74, 236.872, -356.977, -365.004, 56.3605, 245.686, -106.923, -212.658, 37.4968, 107.272, 63.2361, 60.2667, -299.932, -86.1233, -27.8262, -277.727,  7
513.808, -417.941, 413.371, -244.789, -12.7038, 48.7634, 30.2017, -89.3893, 296.738, -496.419, -518.063, 246.934, -342.23, -491.637, -347.962, -48.9315, -185.876, -62.4345, -103.649, 136.51, 184.683, 320.278, -114.383, 96.7229, -20.8788, 194.981, 84.5314, -84.3581, -175.789, 249.93,  9
1063.58, -224.381, -323.867, 947.229, -79.3347, 468.199, -194.597, -280.543, 78.236, -25.6334, 158.095, 480.165, 60.9895, -349.022, -405.828, -145.819, -62.4993, 56.0098, -32.456, -17.4991, -104.358, 111.299, -61.6485, 181.114, -89.3042, 157.322, -26.489, -118.825, 15.2722, 44.566,  0
1031.51, -561.383, -132.804, -619.187, 680.678, -187.403, 266.166, -290.683, 500.703, 185.925, 155.38, -17.53, 278.009, -281.577, -369.118, 256.382, 29.0228, 298.632, 286.959, 395.714, -16.5525, 205.152, -119.054, -275.728, -27.5712, 180.671, -150.724, -144.283, 65.4075, -3.94045,  2
226.878, -32.3918, -677.306, -403.007, 73.3727, 484.637, 269.064, 179.574, 96.0118, -232.964, -339.269, -11.9023, -8.56095, -170.812, 153.478, -493.39, 30.9122, -33.9958, -193.962, 199.139, 30.5973, -274.94, 6.35836, 228.742, 199.471, 600.516, 262.107, 8.41347, 480.323, -60.5866,  6
-291.99, 695.063, 332.563, 197.759, -308.606, -182.413, 262.913, -465.329, 549.727, 203.88, 187.929, 71.823, 126.119, -267.238, 16.9839, -216.881, 359.132, 228.888, -97.5366, -218.403, -64.083, -120.574, -292.728, -99.8998, -125.328, 1.60615, 7.51333, 134.339, -196.469, 36.6791,  7
-185.755, -374.926, -49.863, 604.362, 276.966, -249.03, -324.734, -60.8087, 336.266, 229.074, -133.816, -236.653, -368.825, -361.147, -0.129832, -351.855, -159.672, 192.432, 9.06983, 47.9219, 248.692, 76.5065, 374.185, 108.373, 139.299, -122.724, -275.357, 10.8003, 297.887, 48.9214,  8
